state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,cases per 100K,deaths per 100K,Postal Code,fips
Florida,2020-04-13,21011,498,1156,38,21477737,97.82687999,2.318680036,GA,13
Florida,2020-04-14,21620,570,609,72,21477737,100.6623743,2.653910885,GA,13
Florida,2020-04-15,22526,613,909,43,21477737,104.8806958,2.854118197,GA,13
Florida,2020-04-16,23332,667,803,54,21477737,108.6334189,3.105541333,GA,13
Florida,2020-04-17,24745,725,1413,58,21477737,115.2123243,3.375588406,GA,13
Florida,2020-04-18,25484,747,739,22,21477737,118.6530965,3.478020054,GA,13
Florida,2020-04-19,26306,773,822,26,21477737,122.4803153,3.599075638,GA,13
Florida,2020-04-20,27050,822,744,49,21477737,125.9443674,3.827218855,GA,13
Florida,2020-04-21,27861,866,811,44,21477737,129.7203704,4.032082151,GA,13
Florida,2020-04-22,28301,926,440,60,21477737,131.7690034,4.311441191,GA,13
Florida,2020-04-23,29640,986,1339,94,21477737,138.003366,4.590800232,GA,13
Florida,2020-04-24,30525,1045,885,59,21477737,142.1239118,4.865503288,GA,13
Florida,2020-04-25,30831,1054,306,-25,21477737,143.548643,4.907407144,GA,13
Florida,2020-04-26,31520,1073,690,19,21477737,146.7566159,4.995870841,GA,13
Florida,2020-04-27,32130,1087,609,14,21477737,149.5967662,5.061054617,GA,13
Florida,2020-04-28,32838,1170,708,83,21477737,152.8932029,5.447501289,GA,13
Florida,2020-04-29,33185,1216,347,46,21477737,154.5088293,5.661676554,GA,13
Florida,2020-04-30,33683,1267,498,51,21477737,156.8275093,5.899131738,GA,13
Florida,2020-05-01,34720,1313,1037,46,21477737,161.6557648,6.113307003,GA,13
Florida,2020-05-02,35455,1363,735,50,21477737,165.077913,6.346106203,GA,13
Florida,2020-05-03,36070,1378,615,15,21477737,167.9413432,6.415945963,GA,13
Florida,2020-05-04,36889,1398,819,20,21477737,171.7545941,6.509065643,GA,13
Florida,2020-05-05,37431,1470,542,72,21477737,174.2781374,6.844296492,GA,13
Florida,2020-05-06,37994,1538,563,68,21477737,176.8994564,7.160903404,GA,13
Florida,2020-05-07,38820,1599,826,61,21477737,180.7452992,7.444918429,GA,13
Florida,2020-05-08,39191,1668,371,69,21477737,182.4726693,7.766181325,GA,13
Florida,2020-05-09,39993,1714,802,46,21477737,186.2067684,7.98035659,GA,13
Florida,2020-05-10,40588,1720,595,6,21477737,188.9770789,8.008292494,GA,13
Florida,2020-05-11,40974,1734,386,14,21477737,190.7742887,8.07347627,GA,13
Florida,2020-05-12,41915,1778,941,44,21477737,195.1555697,8.278339566,GA,13
Florida,2020-05-13,42394,1826,479,48,21477737,197.385786,8.501826799,GA,13
Florida,2020-05-14,43202,1874,808,48,21477737,201.1478211,8.725314031,GA,13
Florida,2020-05-15,44130,1916,928,42,21477737,205.4685743,8.920865359,GA,13
Florida,2020-05-16,44803,1963,673,47,21477737,208.6020515,9.139696608,GA,13
Florida,2020-05-17,45580,1972,777,9,21477737,212.2197511,9.181600464,GA,13
Florida,2020-05-18,46434,1996,854,24,21477737,216.1959614,9.29334408,GA,13
Florida,2020-05-19,46936,2051,502,55,21477737,218.5332654,9.5494232,GA,13
Florida,2020-05-20,47463,2095,527,44,21477737,220.986969,9.754286497,GA,13
Florida,2020-05-21,48667,2143,1204,48,21477737,226.5927737,9.977773729,GA,13
Florida,2020-05-22,49443,2189,776,46,21477737,230.2058173,10.19194899,GA,13
Florida,2020-05-23,50119,2232,676,43,21477737,233.3532625,10.39215631,GA,13
Florida,2020-05-24,50859,2236,740,4,21477737,236.7986907,10.41078024,GA,13
Florida,2020-05-25,51738,2251,879,15,21477737,240.8913006,10.48062,GA,13
Florida,2020-05-26,52247,2258,509,7,21477737,243.2611965,10.51321189,GA,13
Florida,2020-05-27,52626,2318,379,60,21477737,245.0258144,10.79257093,GA,13
Florida,2020-05-28,53277,2363,651,45,21477737,248.05686,11.00209021,GA,13
Florida,2020-05-29,54489,2412,1212,49,21477737,253.6999126,11.23023343,GA,13
Florida,2020-05-30,55416,2446,927,34,21477737,258.0160098,11.38853688,GA,13
Florida,2020-05-31,56155,2450,739,4,21477737,261.456782,11.40716082,GA,13
Florida,2020-06-01,56822,2459,667,9,21477737,264.5623233,11.44906468,GA,13
Florida,2020-06-02,57439,2529,617,70,21477737,267.4350654,11.77498356,GA,13
Florida,2020-06-03,58756,2565,1317,36,21477737,273.5669964,11.94259898,GA,13
Florida,2020-06-04,60175,2606,1419,41,21477737,280.1738377,12.13349432,GA,13
Florida,2020-06-05,61480,2659,1305,53,21477737,286.2498968,12.38026148,GA,13
Florida,2020-06-06,62750,2687,1270,28,21477737,292.1629965,12.51062903,GA,13
Florida,2020-06-07,63930,2699,1180,12,21477737,297.6570576,12.56650084,GA,13
Florida,2020-06-08,64896,2711,966,12,21477737,302.1547382,12.62237265,GA,13
Florida,2020-06-09,65992,2764,1096,53,21477737,307.2576967,12.8691398,GA,13
Florida,2020-06-10,67363,2800,1371,36,21477737,313.6410507,13.03675522,GA,13
Florida,2020-06-11,69061,2847,1698,47,21477737,321.5469116,13.25558647,GA,13
Florida,2020-06-12,70963,2876,1902,29,21477737,330.4025932,13.39061001,GA,13
Florida,2020-06-13,73544,2924,2581,48,21477737,342.4196879,13.61409724,GA,13
Florida,2020-06-14,75560,2930,2016,6,21477737,351.8061516,13.64203314,GA,13
Florida,2020-06-15,77318,2937,1758,7,21477737,359.9913715,13.67462503,GA,13
Florida,2020-06-16,80101,2992,2783,55,21477737,372.948975,13.93070415,GA,13
Florida,2020-06-17,82711,3017,2610,25,21477737,385.1010933,14.04710375,GA,13
Florida,2020-06-18,85918,3060,3207,43,21477737,400.032834,14.24731106,GA,13
Florida,2020-06-19,89740,3103,3822,43,21477737,417.8280049,14.44751838,GA,13
Florida,2020-06-20,93789,3143,4049,40,21477737,436.6800841,14.63375774,GA,13
Florida,2020-06-21,97283,3160,3494,17,21477737,452.9480923,14.71290947,GA,13
Florida,2020-06-22,100209,3172,2926,12,21477737,466.5715015,14.76878127,GA,13
Florida,2020-06-23,103495,3237,3286,65,21477737,481.8710649,15.07142023,GA,13
Florida,2020-06-24,109006,3280,5511,43,21477737,507.5301928,15.27162755,GA,13
Florida,2020-06-25,114010,3326,5004,46,21477737,530.8287368,15.48580281,GA,13
Florida,2020-06-26,122952,3365,8942,39,21477737,572.4625458,15.66738619,GA,13
Florida,2020-06-27,132537,3389,9585,24,21477737,617.0901525,15.7791298,GA,13
Florida,2020-06-28,141067,3418,8530,29,21477737,656.8056961,15.91415334,GA,13
Florida,2020-06-29,146333,3446,5266,28,21477737,681.3241078,16.04452089,GA,13
Florida,2020-06-30,152426,3504,6093,58,21477737,709.6930184,16.31456796,GA,13
Florida,2020-07-01,158989,3549,6563,45,21477737,740.2502414,16.52408724,GA,13
Florida,2020-07-02,169098,3616,10109,67,21477737,787.3175838,16.83603817,GA,13
Florida,2020-07-03,178586,3683,9488,67,21477737,831.4935601,17.1479891,GA,13
Florida,2020-07-04,190044,3701,11458,18,21477737,884.8418248,17.23179681,GA,13
Florida,2020-07-05,200103,3730,10059,29,21477737,931.676368,17.36682035,GA,13
Florida,2020-07-06,206439,3777,6336,47,21477737,961.1766826,17.5856516,GA,13
Florida,2020-07-07,213786,3840,7347,63,21477737,995.3841971,17.87897859,GA,13
Florida,2020-07-08,223775,3888,9989,48,21477737,1041.892821,18.10246582,GA,13
Florida,2020-07-09,232710,4008,8935,120,21477737,1083.494039,18.6611839,GA,13
Florida,2020-07-10,244143,4101,11433,93,21477737,1136.725904,19.09419042,GA,13
Florida,2020-07-11,254503,4196,10360,95,21477737,1184.961898,19.5365089,GA,13
Florida,2020-07-12,269803,4241,15300,45,21477737,1256.198453,19.74602818,GA,13
Florida,2020-07-13,282427,4276,12624,35,21477737,1314.975595,19.90898762,GA,13
Florida,2020-07-14,291621,4408,9194,132,21477737,1357.782712,20.52357751,GA,13
Florida,2020-07-15,301802,4520,10181,112,21477737,1405.185286,21.04504772,GA,13
Florida,2020-07-16,315767,4676,13965,156,21477737,1470.206102,21.77138122,GA,13
Florida,2020-07-17,327233,4804,11466,128,21477737,1523.591615,22.36734717,GA,13
Florida,2020-07-18,337561,4894,10328,90,21477737,1571.678618,22.78638574,GA,13
Florida,2020-07-19,350039,4981,12478,87,21477737,1629.775986,23.19145634,GA,13
Florida,2020-07-20,360386,5071,10347,90,21477737,1677.951453,23.6104949,GA,13
Florida,2020-07-21,369826,5205,9440,134,21477737,1721.903942,24.23439676,GA,13
Florida,2020-07-22,379611,5344,9785,139,21477737,1767.462745,24.88157854,GA,13
Florida,2020-07-23,389860,5517,10249,173,21477737,1815.181925,25.68706377,GA,13
Florida,2020-07-24,402304,5652,12444,135,21477737,1873.12099,26.31562161,GA,13
Florida,2020-07-25,414503,5776,12199,124,21477737,1929.919339,26.89296363,GA,13
Florida,2020-07-26,423847,5853,9344,77,21477737,1973.424854,27.2514744,GA,13
Florida,2020-07-27,432739,5930,8892,77,21477737,2014.825864,27.60998517,GA,13
Florida,2020-07-28,441969,6116,9230,186,21477737,2057.800596,28.47599819,GA,13
Florida,2020-07-29,451415,6332,9446,216,21477737,2101.781021,29.48169074,GA,13
Florida,2020-07-30,461371,6585,9956,253,21477737,2148.135998,30.65965469,GA,13
Florida,2020-07-31,470378,6842,9007,257,21477737,2190.072446,31.85624258,GA,13
Florida,2020-08-01,480020,7021,9642,179,21477737,2234.965444,32.68966372,GA,13
Florida,2020-08-02,487124,7083,7104,62,21477737,2268.041554,32.97833473,GA,13
Florida,2020-08-03,491876,7156,4752,73,21477737,2290.16679,33.31822156,GA,13
Florida,2020-08-04,497322,7401,5446,245,21477737,2315.523279,34.45893764,GA,13
Florida,2020-08-05,502731,7626,5409,225,21477737,2340.707496,35.50653404,GA,13
Georgia,2020-03-02,2,0,2,0,10617423,0.018836963,0,GA,13
Georgia,2020-03-03,2,0,0,0,10617423,0.018836963,0,GA,13
Georgia,2020-03-04,2,0,0,0,10617423,0.018836963,0,GA,13
Georgia,2020-03-05,2,0,0,0,10617423,0.018836963,0,GA,13
Georgia,2020-03-06,3,0,1,0,10617423,0.028255444,0,GA,13
Georgia,2020-03-07,7,0,4,0,10617423,0.065929369,0,HI,15
Georgia,2020-03-08,11,0,4,0,10617423,0.103603294,0,HI,15
Georgia,2020-03-09,17,0,6,0,10617423,0.160114182,0,HI,15
Georgia,2020-03-10,22,0,5,0,10617423,0.207206589,0,HI,15
Georgia,2020-03-11,31,0,9,0,10617423,0.29197292,0,HI,15
Georgia,2020-03-12,31,1,0,1,10617423,0.29197292,0.009418481,HI,15
Georgia,2020-03-13,41,1,10,0,10617423,0.386157733,0.009418481,HI,15
Georgia,2020-03-14,65,1,24,0,10617423,0.612201285,0.009418481,HI,15
Georgia,2020-03-15,97,1,32,0,10617423,0.913592686,0.009418481,HI,15
Georgia,2020-03-16,118,1,21,0,10617423,1.111380794,0.009418481,HI,15
Georgia,2020-03-17,142,1,24,0,10617423,1.337424345,0.009418481,HI,15
Georgia,2020-03-18,193,3,51,2,10617423,1.817766891,0.028255444,HI,15
Georgia,2020-03-19,282,10,89,7,10617423,2.656011727,0.094184813,HI,15
Georgia,2020-03-20,482,14,200,4,10617423,4.539707988,0.131858738,HI,15
Georgia,2020-03-21,552,20,70,6,10617423,5.199001679,0.188369626,HI,15
Georgia,2020-03-22,620,25,68,5,10617423,5.839458407,0.235462033,HI,15
Georgia,2020-03-23,800,25,180,0,10617423,7.534785042,0.235462033,HI,15
Georgia,2020-03-24,1095,38,295,13,10617423,10.31323703,0.357902289,HI,15
Georgia,2020-03-25,1385,47,290,9,10617423,13.0445966,0.442668621,HI,15
Georgia,2020-03-26,1641,56,256,9,10617423,15.45572782,0.527434953,HI,15
Georgia,2020-03-27,2198,64,557,8,10617423,20.7018219,0.602782803,HI,15
Georgia,2020-03-28,2447,79,249,15,10617423,23.04702375,0.744060023,HI,15
Georgia,2020-03-29,2683,83,236,4,10617423,25.26978533,0.781733948,HI,15
Georgia,2020-03-30,3032,103,349,20,10617423,28.55683531,0.970103574,HI,15
Georgia,2020-03-31,4116,126,1084,23,10617423,38.76646904,1.186728644,HI,15
Georgia,2020-04-01,4747,154,631,28,10617423,44.70953074,1.45044612,HI,15
Georgia,2020-04-02,5444,176,697,22,10617423,51.27421221,1.657652709,HI,15
Georgia,2020-04-03,5967,198,523,22,10617423,56.20007793,1.864859298,HI,15
Georgia,2020-04-04,6383,208,416,10,10617423,60.11816615,1.959044111,HI,15
Georgia,2020-04-05,6742,219,359,11,10617423,63.49940094,2.062647405,HI,15
Georgia,2020-04-06,7558,294,816,75,10617423,71.18488168,2.769033503,HI,15
Georgia,2020-04-07,9156,348,1598,54,10617423,86.2356148,3.277631493,HI,15
Georgia,2020-04-08,10204,370,1048,22,10617423,96.1061832,3.484838082,HI,15
Georgia,2020-04-09,10885,412,681,42,10617423,102.520169,3.880414296,HI,15
Georgia,2020-04-10,11859,425,974,13,10617423,111.6937698,4.002854553,HI,15
Georgia,2020-04-11,12261,432,402,7,10617423,115.4799992,4.068783922,HI,15
Georgia,2020-04-12,12103,438,-158,6,10617423,113.9918792,4.12529481,HI,15
Georgia,2020-04-13,13125,479,1022,41,10617423,123.6175671,4.511452544,HI,15
Georgia,2020-04-14,13913,517,788,38,10617423,131.0393304,4.869354833,HI,15
Georgia,2020-04-15,14583,569,670,52,10617423,137.3497128,5.359115861,HI,15
Georgia,2020-04-16,15644,611,1061,42,10617423,147.3427215,5.754692075,HI,15
Georgia,2020-04-17,16658,661,1014,50,10617423,156.8930615,6.225616141,HI,15
Georgia,2020-04-18,17014,670,356,9,10617423,160.2460409,6.310382472,HI,15
Georgia,2020-04-19,17619,682,605,12,10617423,165.9442221,6.423404248,HI,15
Georgia,2020-04-20,18447,767,828,85,10617423,173.7427246,7.223975159,HI,15
Georgia,2020-04-21,19189,810,742,43,10617423,180.7312377,7.628969855,HI,15
Georgia,2020-04-22,20099,837,910,27,10617423,189.3020557,7.88326885,HI,15
Georgia,2020-04-23,20905,871,806,34,10617423,196.8933516,8.203497214,HI,15
Georgia,2020-04-24,21575,889,670,18,10617423,203.2037341,8.373029877,HI,15
Georgia,2020-04-25,22225,897,650,8,10617423,209.3257469,8.448377728,HI,15
Georgia,2020-04-26,22459,907,234,10,10617423,211.5296716,8.542562541,HI,15
Georgia,2020-04-27,23229,981,770,74,10617423,218.7819022,9.239530157,HI,15
Georgia,2020-04-28,23607,1022,378,41,10617423,222.3420881,9.625687891,HI,15
Georgia,2020-04-29,24300,1086,768,64,10617423,228.8690956,10.22847069,HI,15
Georgia,2020-04-30,25431,1121,1056,35,10617423,239.521398,10.55811754,HI,15
Georgia,2020-05-01,26436,1153,1005,32,10617423,248.9869717,10.85950894,HI,15
Georgia,2020-05-02,27268,1161,832,8,10617423,256.8231481,10.93485679,HI,15
Georgia,2020-05-03,27618,1168,350,7,10617423,260.1196166,11.00078616,HI,15
Georgia,2020-05-04,28350,1228,732,60,10617423,267.0139449,11.56589504,HI,15
Georgia,2020-05-05,28876,1277,526,49,10617423,271.9680661,12.02740062,HI,15
Georgia,2020-05-06,29724,1309,848,32,10617423,279.9549382,12.32879202,HI,15
Georgia,2020-05-07,30524,1332,800,23,10617423,287.4897233,12.54541709,HI,15
Georgia,2020-05-08,31089,1378,565,46,10617423,292.8111652,12.97866723,HI,15
Georgia,2020-05-09,31481,1380,392,2,10617423,296.5032099,12.9975042,HI,15
Georgia,2020-05-10,32267,1383,786,3,10617423,303.9061362,13.02575964,HI,15
Georgia,2020-05-11,32448,1420,181,37,10617423,305.6108813,13.37424345,HI,15
Georgia,2020-05-12,33311,1470,863,50,10617423,313.7390306,13.84516751,HI,15
Georgia,2020-05-13,33866,1494,555,24,10617423,318.9662878,14.07121107,HI,15
Georgia,2020-05-14,34422,1521,556,27,10617423,324.2029634,14.32551006,HI,15
Georgia,2020-05-15,35242,1563,820,42,10617423,331.926118,14.72108627,HI,15
Georgia,2020-05-16,35655,1573,413,10,10617423,335.8159508,14.81527109,HI,15
Georgia,2020-05-17,35954,1584,299,11,10617423,338.6320767,14.91887438,HI,15
Georgia,2020-05-18,36634,1624,680,40,10617423,345.036644,15.29561363,HI,15
Georgia,2020-05-19,37214,1650,580,26,10617423,350.4993632,15.54049415,HI,15
Georgia,2020-05-20,38162,1672,948,22,10617423,359.4280834,15.74770074,HI,15
Georgia,2020-05-21,38969,1749,807,77,10617423,367.0287979,16.4729238,HI,15
Georgia,2020-05-22,39734,1779,765,30,10617423,374.2339361,16.75547824,HI,15
Georgia,2020-05-23,40408,1794,674,15,10617423,380.5819924,16.89675546,HI,15
Georgia,2020-05-24,40989,1799,581,5,10617423,386.0541301,16.94384786,HI,15
Georgia,2020-05-25,41414,1820,425,21,10617423,390.0569846,17.14163597,HI,15
Georgia,2020-05-26,42066,1867,652,47,10617423,396.1978344,17.58430459,HI,15
Georgia,2020-05-27,42713,1904,647,37,10617423,402.2915918,17.9327884,HI,15
Georgia,2020-05-28,43363,1942,650,38,10617423,408.4136047,18.29069069,HI,15
Georgia,2020-05-29,43888,1953,525,11,10617423,413.3583074,18.39429398,HI,15
Georgia,2020-05-30,44336,1973,448,20,10617423,417.577787,18.58266361,HI,15
Georgia,2020-05-31,45051,2019,715,46,10617423,424.3120011,19.01591375,HI,15
Georgia,2020-06-01,45757,2057,706,38,10617423,430.9614489,19.37381604,HI,15
Georgia,2020-06-02,46063,2070,306,13,10617423,433.8435042,19.49625629,HI,15
Georgia,2020-06-03,46711,2092,648,22,10617423,439.9466801,19.70346288,HI,15
Georgia,2020-06-04,47528,2116,817,24,10617423,447.6415793,19.92950643,HI,15
Georgia,2020-06-05,48280,2143,752,27,10617423,454.7242773,20.18380543,HI,15
Georgia,2020-06-06,48943,2147,663,4,10617423,460.9687304,20.22147936,HI,15
Georgia,2020-06-07,49371,2148,428,1,10617423,464.9998404,20.23089784,HI,15
Georgia,2020-06-08,49995,2176,624,28,10617423,470.8769727,20.49461531,HI,15
Georgia,2020-06-09,50769,2250,774,74,10617423,478.1668772,21.19158293,HI,15
Georgia,2020-06-10,51465,2292,696,42,10617423,484.7221402,21.58715914,HI,15
Georgia,2020-06-11,52332,2337,867,45,10617423,492.8879635,22.0109908,HI,15
